,sizer,sizec,goea_nsig,goea_bestp
498,637,3,20,0.00045810611492232503
499,637,3,12,0.00048821189002828225
500,631,3,3,0.01964096671924432
501,641,3,9,0.00364199112482893
502,647,3,6,0.0011347596447945456
503,645,3,8,0.0010678300893587904
504,645,3,8,0.0002583408452338333
505,652,3,10,7.550739099817956e-05
506,650,3,10,7.302588390959326e-05
507,655,3,11,8.624584209278377e-05
508,656,3,12,0.0003781897781295683
509,646,3,13,0.0005848333242737214
510,648,3,12,0.0003051929111806062
511,642,3,12,0.001289550216897068
512,634,3,14,0.000984965742434154
513,634,3,9,0.000984965742434154
514,637,3,12,0.0032403771281170283
515,643,3,9,0.0010045836592010228
516,640,3,10,0.0009162122298446501
517,641,3,8,0.00022702629403591057
518,648,3,16,6.603227132829968e-05
519,646,3,16,6.384420683564728e-05
520,652,3,17,7.806777900990546e-05
521,655,3,17,0.00036650214783928844
522,646,3,15,0.0005848333242737214
523,649,3,13,0.00031059641371574423
524,643,3,13,0.0013367797102059836
525,635,3,15,0.0010165393771975465
526,637,3,10,0.0010849440331551032
527,634,3,13,0.0030553086062801464
528,640,3,10,0.0009448329082482732
529,638,3,8,0.0008883991098712461
530,639,3,8,0.00021977170523786892
531,646,3,15,6.384420683564728e-05
532,644,3,16,6.172427345234996e-05
533,650,3,17,7.550739099817956e-05
534,654,3,17,0.00036650214783928844
535,645,3,15,0.0005848333242737214
536,647,3,14,0.00017755764999220522
537,642,3,15,0.001289550216897068
538,634,3,15,0.000984965742434154
539,635,3,10,0.0025125837364180295
540,631,3,13,0.0027141435874604813
541,637,3,13,0.0008351118923423745
542,637,3,12,0.0008351118923423745
543,638,3,12,0.0002059074918354562
544,646,3,22,6.172427345234996e-05
545,646,3,22,6.384420683564728e-05
546,652,3,21,7.806777900990546e-05
547,656,3,21,0.0003781897781295683
548,646,3,21,0.0005673798223972728
549,648,3,21,0.00016943606348617088
550,644,3,21,0.0009621320751538718
551,634,3,21,0.000786646244214336
552,635,3,14,0.002330508192319368
553,632,3,7,0.011007950085498654
554,633,3,7,0.011111595909751274
555,634,3,7,0.01121604086808724
556,642,3,11,0.003972865071755464
557,646,3,14,0.004586646300683725
558,652,3,15,0.004081200605548951
559,656,3,15,0.0060740371242989305
560,647,3,13,0.0038485007626948746
561,649,3,13,0.0016087580133196551
562,643,3,12,0.006454546289532533
563,633,3,15,0.005294362499231361
564,635,3,9,0.009731922048353275
565,638,3,8,0.006706291318522238
566,642,3,9,0.0051243444083005005
567,646,3,9,0.005709031389749673
568,650,3,8,0.006544197677677667
569,642,3,9,0.003164349974083005
570,645,3,8,0.001386286857421369
571,639,3,7,0.01030482236478914
572,634,3,7,0.01894642007757976
573,633,3,9,0.004726624556048591
574,637,3,9,0.005054303542367821
575,642,3,8,0.003290074121908763
576,635,3,9,0.0025125837364180295
577,638,3,8,0.001121895353725522
578,633,3,6,0.009453249112097183
579,634,3,13,0.009598241790044362
580,634,3,10,0.0009267931870695303
581,631,3,12,0.00022259005147677797
582,637,3,8,0.0004614797476506099
583,635,3,8,8.686840646913374e-05
584,632,3,7,0.00022259005147677797
585,634,3,6,0.00019286379476393727
586,635,3,10,0.01661456411418686
587,636,3,7,0.01946384409670655
588,640,3,8,0.0028175038138977017
589,649,3,9,0.0006328977256548713
590,646,3,9,0.0005795772557885472
591,644,3,8,0.000644775108448534
592,648,3,7,0.0003031587112595359
593,644,3,11,0.00027546886370585837
594,643,3,11,0.00026677653973702133
595,642,3,12,0.0001403317669706435
596,631,3,11,0.0002333238817949982
597,631,3,10,7.88066499980527e-05
598,633,3,10,0.016236935767332532
599,634,3,7,0.01894642007757976
600,640,3,10,0.0029282405348649565
601,648,3,6,0.0006328977256548713
602,646,3,8,0.000596325621842459
603,644,3,6,0.0006683898551029918
604,649,3,8,0.00031295159752949263
605,646,3,11,0.00029365245220611943
606,646,3,11,0.00029365245220611943
607,645,3,11,0.00016166682636268285
608,634,3,10,0.0002685363969515179
609,636,3,10,0.00010044010521876322
610,634,3,10,0.012012528093405311
611,635,3,10,0.01904153804408425
612,642,3,11,0.0035794254562782927
613,650,3,13,0.0008354657474423389
614,648,3,12,0.00077464959058654
615,647,3,11,0.00029365245220611943
