,sizer,sizec,goea_nsig,goea_bestp
194,480,3,2,0.010965387903613724
195,479,3,2,0.010560533673205745
196,474,3,2,0.009074398987686182
197,471,3,2,0.01317506786943024
198,470,3,2,0.012705818779545068
199,472,3,3,0.002275365086490594
200,481,3,3,0.010965387903613724
201,480,3,2,0.010560533673205745
202,475,3,2,0.009074398987686182
203,472,3,2,0.01317506786943024
204,471,3,2,0.012705818779545068
205,468,3,2,0.011387959069954103
206,467,3,2,0.018731742809340198
207,472,3,3,0.00237036773618798
208,482,3,3,0.01181808684731426
209,481,3,2,0.011384423166954507
210,478,3,2,0.010169425249306314
211,475,3,2,0.014679134151495854
212,474,3,2,0.014161248126248391
213,472,3,2,0.01317506786943024
214,471,3,2,0.019968847146569796
215,468,3,3,0.0069267501865931625
216,479,3,3,0.016927712732626516
217,478,3,2,0.01633796863646037
218,476,3,2,0.015214208092416942
219,473,3,2,0.020613055086379145
220,472,3,2,0.020288773274349102
221,471,3,2,0.019968847146569796
222,470,3,1,0.01965322856173328
223,474,3,2,0.020941741138206436
224,473,3,2,0.020613055086379145
225,471,3,2,0.019968847146569796
226,470,3,2,0.01965322856173328
227,470,3,2,0.01965322856173328
228,471,3,2,0.019968847146569796
229,470,3,1,0.01965322856173328
230,467,3,1,0.018731742809340198
231,475,3,2,0.02127488040148355
232,474,3,2,0.020941741138206436
233,472,3,2,0.020288773274349102
234,471,3,2,0.019968847146569796
235,471,3,2,0.019968847146569796
236,472,3,2,0.020288773274349102
237,471,3,1,0.019968847146569796
238,468,3,1,0.019034723511275227
239,469,3,8,0.007201859729407173
240,467,3,2,0.006661323833401767
241,468,3,3,0.0010055270633372775
242,476,3,3,0.0017338575677478835
243,475,3,3,0.0017029487077582215
244,471,3,3,0.0016130855687952609
245,468,3,3,0.0015273855866681898
246,468,3,4,0.0015273855866681898
247,469,3,3,0.0010479133064080681
248,477,3,3,0.0017652543757096474
249,476,3,3,0.0017338575677478835
250,472,3,3,0.001642569063130664
251,469,3,3,0.0015554999795148918
252,470,3,3,0.001584064601870102
253,469,3,5,0.0010055270633372775
254,478,3,4,0.0017652543757096474
255,477,3,3,0.0017338575677478835
256,473,3,3,0.001642569063130664
257,470,3,3,0.0015554999795148918
258,471,3,3,0.001584064601870102
259,469,3,3,0.0015273855866681898
260,468,3,3,0.0014997153754771097
261,469,3,5,0.0010479133064080681
262,479,3,4,0.0018295380281700372
263,478,3,3,0.0017971456619914092
264,476,3,3,0.0017338575677478835
265,473,3,3,0.001642569063130664
266,474,3,3,0.001672521336072286
267,473,3,3,0.001642569063130664
268,472,3,3,0.0016130855687952609
269,467,3,3,0.001472483364652475
270,476,3,4,0.0017338575677478835
271,475,3,3,0.0017029487077582215
272,474,3,3,0.001672521336072286
273,471,3,3,0.001584064601870102
274,472,3,3,0.0016130855687952609
275,472,3,3,0.0016130855687952609
276,471,3,2,0.001584064601870102
277,467,3,2,0.001472483364652475
278,472,3,3,0.0016130855687952609
279,471,3,3,0.001584064601870102
280,470,3,3,0.0015554999795148918
281,469,3,3,0.0015273855866681898
282,470,3,3,0.0015554999795148918
283,472,3,3,0.0016130855687952609
284,471,3,2,0.001584064601870102
285,468,3,2,0.0014997153754771097
286,474,3,3,0.001672521336072286
287,473,3,3,0.001642569063130664
288,472,3,3,0.0016130855687952609
289,471,3,3,0.001584064601870102
290,472,3,3,0.0016130855687952609
291,474,3,3,0.001672521336072286
292,473,3,2,0.001642569063130664
293,470,3,2,0.0015554999795148918
294,467,3,4,0.001472483364652475
295,468,3,4,0.0014997153754771097
296,473,3,3,0.001642569063130664
297,473,3,3,0.001642569063130664
298,470,3,3,0.001584064601870102
299,468,3,3,0.0015273855866681898
300,468,3,4,0.0015273855866681898
301,474,3,3,0.001672521336072286
302,474,3,3,0.001672521336072286
303,471,3,3,0.0016130855687952609
304,469,3,3,0.0015554999795148918
305,470,3,3,0.001584064601870102
306,467,3,3,0.0014997153754771097
307,475,3,5,0.001672521336072286
308,475,3,3,0.001672521336072286
309,472,3,3,0.0016130855687952609
310,470,3,3,0.0015554999795148918
311,471,3,3,0.001584064601870102
312,470,3,3,0.0015554999795148918
313,469,3,3,0.0015273855866681898
314,476,3,4,0.0017338575677478835
315,476,3,3,0.0017338575677478835
316,475,3,3,0.0017029487077582215
317,473,3,3,0.001642569063130664
318,474,3,3,0.001672521336072286
319,474,3,3,0.001672521336072286
320,473,3,3,0.001642569063130664
321,468,3,3,0.0014997153754771097
322,474,3,4,0.001672521336072286
323,474,3,3,0.001672521336072286
324,474,3,3,0.001672521336072286
325,472,3,3,0.0016130855687952609
326,473,3,3,0.001642569063130664
327,473,3,3,0.001642569063130664
328,472,3,2,0.0016130855687952609
329,468,3,2,0.0014997153754771097
330,470,3,3,0.0015554999795148918
